ts,phase,mode,cycle_time_ms,cycle_num,ch,packets,pps,avg_pps,dwell_ms,z_score
1776656656.813629,P2_ad_3000ms,rr,3000,93,4,1,1.2562813758850098,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,5,1,1.2562813758850098,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,6,277,347.9899597167969,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,7,7,8.793970108032227,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,8,1,1.2562813758850098,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,9,5,6.281406879425049,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,10,5,6.281406879425049,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,11,101,126.8844223022461,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,12,2,2.5125627517700195,,230,
1776656656.813629,P2_ad_3000ms,rr,3000,93,13,0,0.0,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,1,42,52.76382064819336,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,2,1,1.2562813758850098,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,3,1,1.2562813758850098,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,4,2,2.5125627517700195,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,5,19,23.869346618652344,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,6,188,236.180908203125,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,7,4,5.025125503540039,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,8,1,1.2562813758850098,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,9,3,3.7688441276550293,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,10,6,7.537688255310059,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,11,51,64.07035064697266,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,12,1,1.2562813758850098,,230,
1776656667.1589487,P2_ad_3000ms,rr,3000,94,13,0,0.0,,230,
1776656708.642068,P3_ad_5000ms,rr,5000,98,1,39,48.99497604370117,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,2,1,1.2562813758850098,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,3,2,2.5125627517700195,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,4,1,1.2562813758850098,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,5,64,80.40200805664062,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,6,212,266.3316650390625,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,7,8,10.050251007080078,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,8,1,1.2562813758850098,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,9,1,1.2562813758850098,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,10,6,7.537688255310059,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,11,56,70.35176086425781,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,12,0,0.0,,384,
1776656708.642068,P3_ad_5000ms,rr,5000,98,13,0,0.0,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,1,44,55.27638244628906,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,2,8,10.050251007080078,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,3,2,2.5125627517700195,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,4,8,10.050251007080078,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,5,0,0.0,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,6,218,273.8693542480469,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,7,4,5.025125503540039,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,8,1,1.2562813758850098,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,9,1,1.2562813758850098,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,10,4,5.025125503540039,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,11,52,65.32662963867188,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,12,2,2.5125627517700195,,384,
1776656718.999064,P3_ad_5000ms,rr,5000,99,13,0,0.0,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,1,45,56.53266143798828,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,2,0,0.0,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,3,3,3.7688441276550293,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,4,3,3.7688441276550293,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,5,1,1.2562813758850098,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,6,207,260.0502624511719,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,7,5,6.281406879425049,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,8,29,36.432159423828125,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,9,3,3.7688441276550293,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,10,7,8.793970108032227,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,11,61,76.63316345214844,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,12,0,0.0,,384,
1776656729.3741515,P3_ad_5000ms,rr,5000,100,13,0,0.0,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,1,43,54.02009963989258,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,2,8,10.050251007080078,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,3,2,2.5125627517700195,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,4,3,3.7688441276550293,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,5,4,5.025125503540039,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,6,258,324.12060546875,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,7,3,3.7688441276550293,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,8,13,16.33165740966797,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,9,3,3.7688441276550293,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,10,5,6.281406879425049,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,11,43,54.02009963989258,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,12,0,0.0,,384,
1776656739.6743512,P3_ad_5000ms,rr,5000,101,13,0,0.0,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,1,35,43.9698486328125,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,2,5,6.281406879425049,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,3,4,5.025125503540039,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,4,9,11.306532859802246,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,5,1,1.2562813758850098,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,6,207,260.0502624511719,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,7,61,76.63316345214844,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,8,4,5.025125503540039,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,9,7,8.793970108032227,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,10,13,16.33165740966797,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,11,60,75.37688446044922,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,12,0,0.0,,384,
1776656750.084657,P3_ad_5000ms,rr,5000,102,13,0,0.0,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,1,27,33.91959762573242,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,2,7,8.793970108032227,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,3,10,12.562813758850098,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,4,4,5.025125503540039,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,5,3,3.7688441276550293,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,6,186,233.6683349609375,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,7,8,10.050251007080078,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,8,1,1.2562813758850098,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,9,3,3.7688441276550293,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,10,12,15.075376510620117,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,11,73,91.70854187011719,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,12,2,2.5125627517700195,,384,
1776656760.3982031,P3_ad_5000ms,rr,5000,103,13,0,0.0,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,1,36,45.226131439208984,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,2,26,32.66331481933594,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,3,5,6.281406879425049,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,4,0,0.0,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,5,3,3.7688441276550293,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,6,186,233.6683349609375,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,7,3,3.7688441276550293,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,8,2,2.5125627517700195,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,9,3,3.7688441276550293,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,10,5,6.281406879425049,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,11,25,31.40703582763672,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,12,4,5.025125503540039,,384,
1776656770.7662172,P3_ad_5000ms,rr,5000,104,13,0,0.0,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,1,24,30.150753021240234,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,2,2,2.5125627517700195,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,3,0,0.0,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,4,1,1.2562813758850098,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,5,2,2.5125627517700195,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,6,100,125.62814331054688,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,7,1,1.2562813758850098,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,8,3,3.7688441276550293,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,9,1,1.2562813758850098,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,10,3,3.7688441276550293,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,11,62,77.88945007324219,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,12,3,3.7688441276550293,,384,
1776656781.0840394,P3_ad_5000ms,rr,5000,105,13,0,0.0,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,1,54,67.83919525146484,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,2,5,6.281406879425049,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,3,0,0.0,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,4,1,1.2562813758850098,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,5,17,21.356782913208008,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,6,189,237.4371795654297,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,7,13,16.33165740966797,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,8,2,2.5125627517700195,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,9,3,3.7688441276550293,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,10,5,6.281406879425049,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,11,22,27.63819122314453,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,12,3,3.7688441276550293,,384,
1776656791.5273724,P3_ad_5000ms,rr,5000,106,13,0,0.0,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,1,52,65.32662963867188,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,2,2,2.5125627517700195,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,3,5,6.281406879425049,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,4,2,2.5125627517700195,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,5,4,5.025125503540039,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,6,199,250.0,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,7,6,7.537688255310059,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,8,3,3.7688441276550293,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,9,5,6.281406879425049,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,10,4,5.025125503540039,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,11,17,21.356782913208008,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,12,7,8.793970108032227,,384,
1776656801.8557358,P3_ad_5000ms,rr,5000,107,13,1,1.2562813758850098,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,1,56,70.35176086425781,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,2,6,7.537688255310059,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,3,3,3.7688441276550293,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,4,12,15.075376510620117,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,5,2,2.5125627517700195,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,6,219,275.1256408691406,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,7,1,1.2562813758850098,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,8,2,2.5125627517700195,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,9,3,3.7688441276550293,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,10,1,1.2562813758850098,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,11,29,36.432159423828125,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,12,7,8.793970108032227,,384,
1776656812.1983497,P3_ad_5000ms,rr,5000,108,13,1,1.2562813758850098,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,1,22,27.63819122314453,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,2,5,6.281406879425049,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,3,3,3.7688441276550293,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,4,10,12.562813758850098,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,5,9,11.306532859802246,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,6,221,277.63818359375,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,7,5,6.281406879425049,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,8,3,3.7688441276550293,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,9,7,8.793970108032227,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,10,10,12.562813758850098,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,11,22,27.63819122314453,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,12,3,3.7688441276550293,,384,
1776656822.5652754,P3_ad_5000ms,rr,5000,109,13,1,1.2562813758850098,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,1,47,59.04522705078125,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,2,3,3.7688441276550293,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,3,3,3.7688441276550293,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,4,0,0.0,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,5,3,3.7688441276550293,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,6,247,310.301513671875,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,7,5,6.281406879425049,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,8,1,1.2562813758850098,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,9,3,3.7688441276550293,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,10,4,5.025125503540039,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,11,39,48.99497604370117,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,12,1,1.2562813758850098,,384,
1776656832.9426332,P3_ad_5000ms,rr,5000,110,13,1,1.2562813758850098,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,1,39,48.99497604370117,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,2,3,3.7688441276550293,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,3,2,2.5125627517700195,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,4,2,2.5125627517700195,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,5,6,7.537688255310059,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,6,210,263.819091796875,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,7,2,2.5125627517700195,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,8,1,1.2562813758850098,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,9,4,5.025125503540039,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,10,3,3.7688441276550293,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,11,28,35.175880432128906,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,12,0,0.0,,384,
1776656853.6938534,P3_ad_5000ms,rr,5000,112,13,1,1.2562813758850098,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,1,52,65.32662963867188,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,2,15,18.844221115112305,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,3,7,8.793970108032227,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,4,5,6.281406879425049,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,5,2,2.5125627517700195,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,6,190,238.69346618652344,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,7,4,5.025125503540039,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,8,1,1.2562813758850098,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,9,1,1.2562813758850098,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,10,8,10.050251007080078,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,11,48,60.30150604248047,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,12,8,10.050251007080078,,384,
1776656874.3597724,P3_ad_5000ms,rr,5000,114,13,2,2.5125627517700195,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,1,32,40.20100402832031,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,2,6,7.537688255310059,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,3,12,15.075376510620117,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,4,0,0.0,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,5,4,5.025125503540039,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,6,207,260.0502624511719,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,7,5,6.281406879425049,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,8,5,6.281406879425049,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,9,3,3.7688441276550293,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,10,8,10.050251007080078,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,11,48,60.30150604248047,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,12,0,0.0,,384,
1776656884.7681415,P3_ad_5000ms,rr,5000,115,13,0,0.0,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,1,51,64.07035064697266,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,2,6,7.537688255310059,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,3,4,5.025125503540039,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,4,1,1.2562813758850098,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,5,0,0.0,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,6,142,178.39195251464844,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,7,6,7.537688255310059,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,8,2,2.5125627517700195,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,9,1,1.2562813758850098,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,10,5,6.281406879425049,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,11,26,32.66331481933594,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,12,2,2.5125627517700195,,384,
1776656895.1616309,P3_ad_5000ms,rr,5000,116,13,0,0.0,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,1,64,80.40200805664062,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,2,8,10.050251007080078,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,3,4,5.025125503540039,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,4,1,1.2562813758850098,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,5,14,17.587940216064453,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,6,164,206.0301513671875,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,7,22,27.63819122314453,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,8,4,5.025125503540039,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,9,5,6.281406879425049,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,10,13,16.33165740966797,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,11,42,52.76382064819336,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,12,2,2.5125627517700195,,384,
1776656905.447189,P3_ad_5000ms,rr,5000,117,13,1,1.2562813758850098,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,1,61,76.63316345214844,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,2,1,1.2562813758850098,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,3,4,5.025125503540039,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,4,5,6.281406879425049,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,5,4,5.025125503540039,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,6,206,258.7939758300781,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,7,8,10.050251007080078,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,8,1,1.2562813758850098,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,9,1,1.2562813758850098,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,10,0,0.0,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,11,54,67.83919525146484,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,12,0,0.0,,384,
1776656915.8346136,P3_ad_5000ms,rr,5000,118,13,0,0.0,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,1,69,86.68341827392578,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,2,29,36.432159423828125,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,3,2,2.5125627517700195,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,4,0,0.0,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,5,0,0.0,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,6,191,239.9497528076172,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,7,8,10.050251007080078,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,8,3,3.7688441276550293,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,9,0,0.0,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,10,0,0.0,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,11,42,52.76382064819336,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,12,3,3.7688441276550293,,384,
1776656926.2317948,P3_ad_5000ms,rr,5000,119,13,0,0.0,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,1,57,71.60803985595703,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,2,5,6.281406879425049,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,3,4,5.025125503540039,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,4,7,8.793970108032227,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,5,2,2.5125627517700195,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,6,173,217.33668518066406,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,7,6,7.537688255310059,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,8,6,7.537688255310059,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,9,11,13.819095611572266,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,10,78,97.98995208740234,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,11,49,61.55778884887695,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,12,0,0.0,,384,
1776656936.5318627,P3_ad_5000ms,rr,5000,120,13,1,1.2562813758850098,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,1,43,54.02009963989258,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,2,13,16.33165740966797,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,3,0,0.0,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,4,7,8.793970108032227,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,5,13,16.33165740966797,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,6,150,188.4422149658203,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,7,63,79.1457290649414,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,8,7,8.793970108032227,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,9,5,6.281406879425049,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,10,10,12.562813758850098,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,11,42,52.76382064819336,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,12,1,1.2562813758850098,,384,
1776656946.889728,P3_ad_5000ms,rr,5000,121,13,0,0.0,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,1,53,66.58291625976562,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,2,2,2.5125627517700195,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,3,4,5.025125503540039,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,4,2,2.5125627517700195,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,5,10,12.562813758850098,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,6,176,221.10552978515625,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,7,1,1.2562813758850098,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,8,6,7.537688255310059,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,9,2,2.5125627517700195,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,10,5,6.281406879425049,,384,
1776656957.2554965,P3_ad_5000ms,rr,5000,122,11,69,86.68341827392578,,384,
